fromId,toId,weight
1113081578,862063016,17061
5849994646,1113081578,15414
1113081585,5849994646,8738
1116590167,1113081585,23073
3524775728,1116590167,1714
5849993746,3524775728,2107
3524775720,5849993746,2340
5849604830,3524775720,3532
5849994529,5849604830,6773
1143016999,5849994529,3952
4476172015,1143016999,19063
862023529,4476172015,10929
1143016979,862023529,1486
3524775729,1143016979,4436
3524775722,3524775729,4312
2437108829,3524775722,4785
26057357,2437108829,1640
1819562333,1098808051,5577
5083898403,1570984835,429
2408106532,5083898403,1636
806551072,2408106532,5551
806551014,806551072,34919
5873378758,806551014,11003
4931894178,5873378758,9111
1699434874,4931894178,1524
3717575150,5220430323,1749
2881878630,3717575150,392
2881878636,2881878630,10511
2881878634,2881878636,3739
2619703778,2881878634,8123
223612,2619703778,1547
1402230175,1402230176,1692
2195482642,1402230175,1498
2210353025,2195482642,1100
2337820263,2210353025,4861
1728171256,2337820263,33581
1728171264,1728171256,6028
1728171271,1728171264,5277
1728171278,1728171271,29427
1728171303,1728171278,5974
1430486917,1728171303,5008
1728171310,1430486917,1132
1728171246,1728171310,27814
1728171249,1728171246,5710
1728171320,1728171249,5799
2212781176,1728171320,5390
841469273,2212781176,6458
21755602,841469273,13145
2488813312,21755602,3540
1728171327,2488813312,1264
841469288,1728171327,1850
2488813315,841469288,229
21755601,2488813315,5506
5097681064,21755601,7571
1728758523,5097681064,10193
21755599,1728758523,5212
914199620,223553,40213
1685726822,26054886,832
1189524745,1685726822,1609
1189527744,1189524745,5323
1189527995,1189527744,6188
1189522190,1189527995,4409
1189525547,1189522190,9536
1189523541,1189525547,13223
626491338,1189523541,6719
1189526484,626491338,8998
1189522312,1189526484,7825
1439656968,1189522312,24415
1320550077,1320373050,864
1320373063,1320550077,6834
1320373078,1320373063,1651
1320373082,1320373078,6398
2661549929,1320373082,6420
1320373112,2661549929,1314
1320373121,1320373112,2505
1320373152,1320373121,4845
21746300,1320373152,1943
1320373180,21746300,10749
1320373188,1320373180,654
1320373198,1320373188,6808
1320373213,1320373198,4720
1320373220,1320373213,3795
4629275482,1320373220,2639
1250794713,4629275482,1040
327644,1250794713,1811
803897449,307272,1601
3697982362,803897449,12676
3226429797,3697982362,13273
3808872645,3226429797,20631
438081384,3808872645,1235
5842157660,306927,1833
1692259584,5842157660,11423
5849791240,1692259584,3703
5842157647,5849791240,15064
1692259655,5842157647,12871
2025203455,1692259655,7546
5849791243,2025203455,550
2025203458,5849791243,4277
2326568988,2025203458,2113
5002158426,2326568988,2055
5002158427,5002158426,1164
1834402964,352370,3402
249086670,1834402964,2090
282282928,249086670,1804
2606819373,282282928,2457
4937264744,2606819373,3829
561380050,2133316983,4126
437018006,561380050,10642
6102798633,437018006,52834
1866307939,1570984496,2399
25894001,1866307939,9010
2174821399,25894001,779
2197629016,2174821399,1110
2175347022,2197629016,175
2174863954,2175347022,2392
2197629013,2174863954,1586
2175347002,2197629013,1778
2175346989,2175347002,2530
2175346987,2175346989,144
2174821381,2175346987,1780
25894002,2174821381,4746
2174821367,25894002,14488
25894003,2174821367,1195
1668223126,4113553709,932
1445596739,1668223126,4123
4016263325,1445596739,1505
4016263314,4016263325,3189
4016258479,4016263314,9168
4016258466,4016258479,4593
21992190,4016258466,1531
1902003163,2089352917,9592
1832786524,1902003163,15334
5059825132,1832786524,14548
2055702224,5059825132,1088
2055702225,2055702224,1506
2055702221,2055702225,557
1832786569,2055702221,1306
1832786528,1832786569,2586
1832786547,1832786528,5282
2055702265,1832786547,1671
1006047648,2055702265,7237
1326944647,1006047648,19240
2055702521,1326944647,9853
502444010,2055702521,9479
2055702628,502444010,9449
1006047644,2055702628,17678
25719513,1006047644,21230
2888132465,26057501,1677
2354665808,2888132465,2231
5627688903,2354665808,677
1978408269,470242,7682
6082061107,1978408269,4821
5913784536,6082061107,1322
1975700565,5913784536,1806
5376880218,1975700565,20122
1219705791,5376880218,2079
2702380314,2062605802,1899
26058695,2702380314,3432
3536076734,3536076737,801
1228293912,3536076734,2090
2326569015,358119812,2945
5109967111,2326569015,6799
5109967113,5109967111,12595
2708838094,5109967113,8024
327118,2708838094,1786
319971,327118,12330
5144670843,319971,5683
3575687454,5144670843,5075
5109460952,3575687454,3033
5024136350,5109460952,7458
5109460950,5024136350,846
5061894513,5109460950,1698
1097744120,5061894513,1003
319972,1097744120,3140
3575687455,319972,2844
5109460933,3575687455,4274
2119515730,5109460933,4198
5746091658,2119515730,4524
320032,5746091658,7841
1097744128,320032,6462
5746091657,1097744128,3909
1097744131,5746091657,4074
5109459515,1097744131,1108
5746091656,5109459515,5127
1476492578,5746091656,5772
2119516175,1476492578,2757
5109258960,2119516175,23443
5124239718,5109258960,7497
5124239710,5124239718,1766
5109258955,5124239710,10228
5109258951,5109258955,15387
2119516697,5109258951,3828
5109258949,2119516697,4102
999544067,5109258949,1218
5109258943,999544067,11568
5109258946,5109258943,13534
5109258937,5109258946,7168
999544123,5109258937,1971
4041593741,999544123,5090
320052,4041593741,2560
5109908476,320052,2492
999544186,5109908476,1510
320055,999544186,10760
3322511237,320055,4312
5612023439,3322511237,12593
762634097,5612023439,4192
5212696435,1832294079,14959
5212696431,5212696435,5818
357881159,5212696431,15214
1832302368,357881159,5931
267276594,1832302368,3896
1169413927,267276594,23139
357883062,1169413927,800
1169413737,357883062,1608
1169413947,1169413737,19954
3707241721,1169413947,3529
3707241722,3707241721,1635
1169413694,3707241722,3220
5212661486,1169413694,2188
1169413606,5212661486,17483
1169413646,1169413606,12993
1169413949,1169413646,10098
2877182750,1169413949,4343
5212662235,2877182750,4749
2877182752,5212662235,4902
5212662232,2877182752,8531
1169414011,5212662232,9949
1169414021,1169414011,7079
5212657860,1169414021,10707
1169413628,5212657860,6362
1169413913,1169413628,3146
5212662635,1169413913,20122
5212662633,5212662635,2338
1169414016,5212662633,6925
26057024,1169414016,1264
4557260904,25894241,867
1111147808,4557260904,1165
415533092,1111147808,1474
3195514348,415533092,1461
1111147807,3195514348,2481
3195514347,1111147807,1741
1111147804,3195514347,1853
415533093,1111147804,1741
1583173560,415533093,1601
2277444672,1583173560,1322
2078615365,1572442118,2117
2113538726,2078615365,2421
3751942489,2113538726,1505
1291588203,96984027,1611
96984218,1291588203,17098
6013502119,306706,11001
5824120746,6013502119,2173
306665,5824120746,11275
6013501672,306665,7561
5824120745,6013501672,4070
5824120725,5824120745,8193
5998991544,5824120725,4186
5824120721,5998991544,4149
1503397206,5824120721,9009
4938934768,1503397206,6767
3012414086,4938934768,5217
5624390042,3012414086,18121
5624390041,5624390042,4538
446219421,3603169,2987
446219422,446219421,3159
446219423,446219422,4704
3673058592,446219423,2294
3673058587,3673058592,5959
3673058595,3673058587,18910
3673058596,3673058595,7749
3673058597,3673058596,18730
3673058598,3673058597,8238
3673058600,3673058598,4868
3673058589,3673058600,3874
3673058602,3673058589,18793
3673058603,3673058602,7916
3673058605,3673058603,6399
3673058606,3673058605,13826
3673058607,3673058606,10486
3673058608,3673058607,6681
3673058612,3673058608,19015
3673058614,3673058612,3114
2092344273,1796929910,20457
1796929925,2092344273,3025
1796929929,1796929925,787
1796929932,1796929929,1931
1796929934,1796929932,1313
1796929933,1796929934,1342
2092344274,1796929933,2941
1717582678,2092344274,22317
1253823768,26058765,3215
1253823775,1253823768,1673
505078862,1253823775,938
1253823773,505078862,1148
1731318672,1253823773,1316
1731318674,1731318672,1945
1731318676,1731318674,2218
255195081,1731318676,8855
2173277234,8087561,1054
370954640,332671,6078
860905357,370954640,5065
370954639,860905357,2860
1134307448,370954639,7065
3402028077,26056668,953
26056669,3402028077,19818
5018652125,26056669,440
3401953722,5018652125,8582
4061479230,3401953722,1805
4061479229,4061479230,872
1832754161,2705927094,6337
2764838401,1832754161,1804
21627313,2764838401,3014
1417939300,21627313,752
1417939299,1417939300,453
1417939298,1417939299,541
1127120639,1564455469,4303
3415145715,1127120639,8790
2750510305,21991305,1076
5612580164,2750510305,365
1140660300,5612580164,1346
1056536136,1140660300,2732
1056536195,1056536136,5468
5471001173,1056536195,5582
1833153943,5471001173,799
3729336807,1524293325,7358
1524293160,3729336807,16968
1080510565,1524293160,26520
1918461746,1080510565,7913
2639249548,1918461746,5949
1846862960,2639249548,2663
3773046535,3773046523,4313
3773046555,3773046535,7374
1769544488,3773046555,1599
3116597633,1769544488,3116
1421079514,3116597633,1037
1559423057,1421079514,24283
25720604,1559423057,2168
3536083047,3536083048,1585
5144166573,2173317183,3791
2528123084,5144166573,1004
1410495586,25896389,2411
1410495588,1410495586,2450
1566538247,1566544554,5617
996834710,307836,4336
3058638339,996834710,5503
1132515447,3058638339,29630
566914784,1132515447,21770
538958570,566914784,35920
2349400178,10595110,1571
5092722828,2349400178,2083
1810080948,5092722828,1207
1888160240,1810080948,11461
3431605639,1888160240,2881
1860281150,3431605639,2529
1588589939,25506386,2983
914744573,1588589939,3395
5076098672,914744573,5282
302492681,246393,10666
1277333474,1277333491,11805
989487573,1277333474,2565
1006076736,989487573,4021
1280279543,1006076736,6380
4957084543,1280279543,10686
1277333476,4957084543,8271
1006076746,1277333476,6759
4957084601,1006076746,12379
2319486323,4957084601,10034
5000230950,2319486323,1412
5000230951,5000230950,1516
2591742300,15847058,867
931736584,2591742300,716
2591742310,931736584,807
15847059,2591742310,512
5591725195,15847059,314
2591742315,5591725195,493
257087693,2591742315,840
2591742319,257087693,846
358501655,2591742319,786
1798379687,21596673,4297
4034339527,1798379687,5718
4034339528,4034339527,2509
4034339529,4034339528,2823
1800478684,4034339529,2039
5216362823,1800478684,5074
5216362819,5216362823,9511
5891633879,5216362819,16270
5216362817,5891633879,4552
5891633857,5216362817,10571
379723389,5891633857,1462
705027989,379723389,1687
3692812910,3692812909,1602
4114906796,3692812910,847
1051370404,4114906796,4445
1110321812,1051370404,9010
1111637418,1110321812,947
1110321808,1111637418,6635
1111637426,1110321808,3409
1115456540,1111637426,1145
1111637348,1115456540,6886
1110332794,1111637348,4915
1111637456,1110332794,498
1072607675,1111637456,5912
1110332827,1072607675,5102
1072652755,1110332827,1709
1056223723,1072652755,10693
1111637454,1056223723,3391
1056223726,1111637454,4349
5834737640,1056223726,10672
21728387,5834737640,601
5834737641,21728387,1628
1111771260,5834737641,1900
5599419453,1111771260,929
1056115965,5599419453,6502
825454692,1056115965,5835
324938,825454692,1452
3575687451,327118,4016
327205,3575687451,12168
5152536532,327205,240
5152536529,5152536532,462
5152536538,5152536529,12264
5152536527,5152536538,497
5152536543,5152536527,12393
5152536525,5152536543,553
319988,5152536525,5769
5152535188,319988,1557
2983405972,5152535188,1558
5152536523,2983405972,11810
5155157768,5152536523,583
319989,5155157768,563
5652283510,319989,5822
5111176591,5652283510,585
319994,5111176591,1601
243748274,16386579,3149
243748275,243748274,3647
16386527,243748275,10122
1595630483,1595630450,922
3597324372,1595630483,7721
2506773350,3597324372,334
2452219529,2506773350,488
1102259222,1554312456,1367
1068497211,1102259222,5037
1022750894,1068497211,1249
1059004029,1022750894,5252
1022750357,1059004029,6743
1059011856,1022750357,4688
1101041115,1059011856,8546
633507122,1101041115,735
1068497212,633507122,3761
1022749204,1068497212,5273
1058999744,1022749204,1130
1101041117,1058999744,1292
1022760068,1101041117,4408
1022760070,1022760068,3774
1022748683,1022760070,330
1022760073,1022748683,2493
1102060426,1022760073,21650
332692,1102060426,1502
1819562620,1819562622,1439
4546901507,1892371421,1309
4606028168,4546901507,3514
4621022076,4606028168,2112
4606028156,4621022076,1578
1371541818,4606028156,699
4606028151,1371541818,2402
4606028146,4606028151,1108
4606028137,4606028146,1983
4546901539,4606028137,968
351886,4546901539,661
1712941459,1693213440,947
1486879986,1712941459,17959
4260149008,1486879986,9243
25716161,4260149008,1392
250995279,314899,4735
1119716283,1119716246,2007
2123572649,15758256,4265
1834076736,2123572649,17519
1865533800,1834076736,1401
4214526824,1865533800,1330
1834076734,4214526824,1587
16386967,1834076734,1015
4214526825,16386967,1072
4214526826,4214526825,986
247471605,4214526826,966
1161947083,247471605,3879
2583684889,1161947083,528
6015646539,2583684889,3264
2123572681,6015646539,8581
2123572680,2123572681,7293
3454991031,2123572680,4361
2123572679,3454991031,1401
408554371,2123572679,23211
16386986,408554371,6864
249890545,219812,4937
1569868576,1404796464,2587
3549076629,1569868576,2050
1894651376,3549076629,4403
1894651372,1894651376,2338
2388373482,1894651372,936
3698746834,2388373482,16298
2936935257,3698746834,2761
1409057023,15485373,3710
26054611,1409057023,5742
1155676008,328113,4024
797444573,1155676008,5762
1765202130,797444573,8804
1765202133,1765202130,8747
2355722752,1765202133,1376
840818924,2355722752,3891
1765202136,840818924,3867
3959770878,1765202136,2093
1765202139,3959770878,8123
1765202142,1765202139,7918
1155675983,1765202142,4091
25506413,1155675983,2700
1327363280,441111019,6660
1819642647,1327363280,1644
3284843480,260641517,6627
1583699391,3284843480,4970
2755929774,1583699391,5629
307714,2755929774,5831
1583699412,307714,5463
2671062896,1583699412,5632
1583699414,2671062896,5012
1683114771,1583699414,8256
2671062851,1683114771,25923
1834098335,2671062851,31276
4154082320,1834098335,1062
2671062881,4154082320,1184
307701,2671062881,2014
1834098334,307701,1817
3299356058,1834098334,1243
3299366272,3299356058,3859
55942364,3299366272,1099
763019498,762467667,2226
762467853,763019498,2698
985222797,762467853,9668
762467822,985222797,1740
573697192,762467822,2080
1242957262,573697192,1070
2875597423,2384265,2254
3067848592,2875597423,28499
2875597425,3067848592,1765
1892185818,2875597425,2169
5210674061,26057018,1420
2702380315,5210674061,1194
5210674059,2702380315,531
5210674060,5210674059,435
2115208285,5210674060,891
226963476,1574336844,3249
2403021856,226963476,2674
226964222,2403021856,2853
3239979180,226964222,23245
3844250681,4016203902,3731
1564565673,3844250681,3638
4941795844,1896289982,1791
667580036,4941795844,4813
2710535603,667580036,3008
667589143,2710535603,8999
4941795852,667589143,10398
667589146,4941795852,736
4941795853,667589146,5087
667589150,4941795853,9232
668990474,667589150,9985
3431605439,668990474,9326
1896289992,3431605439,2347
1578959359,1286972114,16906
1865630086,1578959359,6945
1286972135,1865630086,27692
1578959301,1286972135,1469
1286972105,1578959301,1144
1286972091,1286972105,1099
1404155073,1286972091,1212
1578959272,1404155073,812
1286972096,1578959272,612
1286972081,1286972096,1312
1578959250,1286972081,305
3800919072,1578959250,5484
2497186507,26081712,1568
1325781990,2497186507,3717
538360944,1325781990,13541
26081713,538360944,4925
1421426858,26081713,2989
3677389061,1421426858,4184
1421426849,3677389061,5400
3284843494,1421426849,1259
3284843495,3284843494,4831
1566544554,1566538248,3983
3459781491,1906790197,1982
1906790176,3459781491,2203
1339782157,1906790176,2855
1339782284,1339782157,4519
230335,3283938207,3874
318308831,318308830,14339
318308833,318308831,10947
1861951679,318308833,5263
306672,1861951679,2391
959578397,306672,4847
959578401,959578397,6274
959578407,959578401,8027
306670,959578407,3149
3726075769,306670,1616
3726075772,3726075769,1928
959578399,3726075772,6105
2055154304,959578399,3800
2055154305,2055154304,3947
151033890,2055154305,7277
2055154306,151033890,7221
151033796,2055154306,8302
2055154303,151033796,10688
1536507166,2055154303,8522
2608448070,324956,2640
1164580917,2608448070,10004
5264794347,1164580917,26236
1164580280,5264794347,2666
1892350632,1164580280,4397
446219410,230364,3074
446219411,446219410,1905
1369691797,446219411,888
244188,1369691797,2171
2378749175,8087650,3079
1201385627,2378749175,15266
2378749174,1201385627,15410
1201385619,2378749174,947
1116111178,1201385619,14600
1116111166,1116111178,11569
2020483105,1116111166,10359
10586524,2020483105,2855
321598428,308379,4904
1687392745,1687392746,1591
1558594190,25897209,1225
1281218013,1558594190,1180
1558594193,1281218013,2185
1896257031,1558594193,1987
249086433,3239979162,12273
1369691796,244188,3778
446219405,1369691796,5073
230365,446219405,2404
1692881283,96939481,42568
5579453965,6299518,2979
705150788,5579453965,4812
5905597500,705150788,1757
1523256164,5905597500,20951
705023597,1523256164,3968
1523173471,705023597,3171
1800478527,1523173471,1871
1800478528,1800478527,8545
705150787,1800478528,690
1798479769,705150787,14364
1800478529,1798479769,509
1798479770,1800478529,3857
6299477,1798479770,8765
352377,5115203122,17073
